tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2163334,635153,True,Thu Nov 09 07:23:24 +0000 2017,"@115725 is their maintenance going on near 01075, internets out for many people",2163333,
549319,AmazonHelp,False,Sat Dec 02 18:25:31 +0000 2017,@247919 I'm so sorry to hear the return fee is not paid. Please reach back out to us so we may look into this. https://t.co/JzP7hlA23B ^RO,549318,549320.0
2236172,SpotifyCares,False,Fri Nov 10 18:44:46 +0000 2017,"@652160 Thanks for letting us know! Just to confirm, is everything running smoothly now? Keep us posted /CG",2236173,2236170.0
1650247,JetBlue,False,Tue Oct 17 14:12:55 +0000 2017,@504066 Yes - please DM your confirmation code(s) using this link:  https://t.co/xSmyP7Lfyg,,1650248.0
2569903,119282,True,Mon Oct 30 16:36:17 +0000 2017,@VerizonSupport We so not know who owns these lines either @115725 or @115955 - both who provide Tv/internet service to the area.,"2569904,2569901",2569905.0
1013443,Safaricom_Care,False,Sun Oct 22 18:21:58 +0000 2017,@201715 Let us look into this under ticket number 1-D8RX5QX and we shall advise once sorted ^MT,,1013444.0
909426,AskCiti,False,Tue Oct 10 15:19:00 +0000 2017,"@336019 Hi, Since we haven’t heard from you we'll consider this issue resolved. We're here to help, so thanks for reaching out. ^YC",,909427.0
2113044,AppleSupport,False,Wed Nov 08 18:55:00 +0000 2017,"@240181 Yes, to have access to Portrait Lighting effects, Portrait Mode must be selected first. This can be changed at any time.",2113045,2113042.0
2047853,McDonalds,False,Thu Oct 05 14:38:28 +0000 2017,@605623 We know you ❤️ Szechuan Sauce but we could only make so many packets! Find the list of restaurants offering it here! https://t.co/FJTalaWpvs,,2047854.0
697263,AmazonHelp,False,Wed Oct 11 16:52:33 +0000 2017,"@286369 As you've responded to us, we'll work on it and get back to you. ^HN",,697260.0
1460509,458982,True,Thu Nov 02 21:31:38 +0000 2017,"@AmazonHelp I've always been able to do that till yesterday. I now see two nonsense options called ""sort by default"" and ""sort by priority"".",1460511,1460508.0
790452,308492,True,Sun Oct 08 01:06:38 +0000 2017,@SouthwestAir it’s been passed the 4 hours bcuz I didn’t have another suitcase to put my stuff in.  Can I still file claim?  I have my RR#,790451,
2332263,idea_cares,False,Mon Nov 13 10:40:26 +0000 2017,"@675088 Sorry for giving you a chance you a chance to get upset with with our service. We request you to please visit the following link to get best offers. 
https://t.co/zInfaZo7nx
You can also download My Idea App for best offers  https://t.co/33UOuK0ZWF?

Rgds,
Jyoti.",,2332262.0
319282,192153,True,Sat Oct 07 15:38:27 +0000 2017,@Safaricom_Care how much does it cost?,319284,319281.0
510473,237280,True,Fri Dec 01 22:25:37 +0000 2017,"oh my god, the lady brought me a mighty macaroni, i can't even eat this, what the fuck @115877",510472,510474.0
2633983,743676,True,Fri Nov 17 18:46:05 +0000 2017,@AskAmex please update your app to enable facial recognition login for us iPhone X users 🙏🏽,2633982,
1193170,comcastcares,False,Wed Oct 25 01:01:43 +0000 2017,"@400372 Hey, depends on the modem you have.  Can you DM me your account info please? - Matt",,1193171.0
2248748,401943,True,Fri Nov 10 21:48:11 +0000 2017,@MicrosoftHelps Hmm.. this is to weird. It's not doing it anymore. I guess it heard me complaining about it. haha,,2248747.0
1973934,AppleSupport,False,Wed Nov 01 13:34:00 +0000 2017,@584581 That's interesting. We'd be happy to look into this with you. Shoot us a DM with any details you have and we'll go from there. https://t.co/GDrqU22YpT,,1973935.0
972222,AskTarget,False,Sat Oct 14 06:16:35 +0000 2017,@350622 Thanks for reaching out! We do not have a specific time these for online POPs! 10/15. Please continue to check back with us.,,972223.0
2832368,764819,True,Mon Nov 27 13:52:04 +0000 2017,@VirginTrains Ok,,2832367.0
1154237,XboxSupport,False,Sun Oct 15 17:59:10 +0000 2017,"@290670 Hey there, can you please DM us with a full description of the issue you  1 ^XS",,1154236.0
1046122,367173,True,Mon Oct 23 11:02:37 +0000 2017,@AmazonHelp Now customer care guys are saying that they cannot do anything. I want to send emails to amit agarwal. plese provide me the same.,1046124,1046120.0
721633,VirginAtlantic,False,Sat Nov 11 08:53:25 +0000 2017,@292750 When you say logged you out what do you mean. ^J,721632,721634.0
1015507,AskCiti,False,Mon Oct 23 19:15:05 +0000 2017,@360276 (1/2) Were you able to speak to someone about your limits?,,1015503.0
688267,284426,True,Thu Nov 23 14:03:54 +0000 2017,@AmericanAir They better had made it after all that! LOL,,688266.0
1407187,115827,True,Wed Nov 01 17:17:52 +0000 2017,@115788 @16699 @58697 I don’t know if you could answer this but have the Scorpio edition Xbox’s Been shipped to retailers such as Amazon ?,1407185,1407188.0
2744811,ArgosHelpers,False,Wed Nov 22 03:16:36 +0000 2017,"@119374 @sainsburys Hi Cindy, Can you DM us a bit about how we can help, and we'll get onto this right away for you?~jo",,2744809.0
1777812,354505,True,Tue Oct 17 22:33:11 +0000 2017,"@AirbnbHelp Gracias a AIRBNB NO consigo alojamiento, te joden mal y son muy poco serios!!",1777811,1777813.0
2835271,marksandspencer,False,Mon Nov 27 14:33:57 +0000 2017,@789205 Great to hear Rebecca! Hope you enjoy shopping with us again soon 😀,,2835272.0
2705985,TMobileHelp,False,Sun Nov 19 23:14:25 +0000 2017,@759955 I see something promising on my maps here.  Please DM for more info :) https://t.co/I6eWC2B8S0 *JohnWard,,2705986.0
1871050,278175,True,Thu Oct 19 09:51:47 +0000 2017,@CoxHelp I do not.  How can i check?,1871049,1871051.0
2121470,Delta,False,Wed Nov 08 14:55:58 +0000 2017,"@625034 Good Morning, Andrew. Thanks for flying with us. Have an awesome flight!  *AJZ",,2121471.0
1290500,Uber_Support,False,Thu Oct 26 20:25:41 +0000 2017,@315347 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.,,1290501.0
1088008,AskPapaJohns,False,Sun Oct 15 02:58:02 +0000 2017,@376656 Oh no!  We are sorry about that.  DM us your phone # and store location so we can look into this.,,1088009.0
352472,British_Airways,False,Sun Oct 08 12:55:16 +0000 2017,"@196322 Hi Mhairi, you can check in the night before. As long as your flight departs before 15:15 the following day. Check in as normal 1/2",,352471.0
2918567,807819,True,Tue Nov 28 01:30:33 +0000 2017,"Ordered a Rueben, fries, and drink from @119158 earlier. Got home to see that I was given fries, a drink, and 3 cookies, but no sandwich. #dinner",2918566,
2478592,708376,True,Thu Nov 16 07:34:24 +0000 2017,"@708377 @ATVIAssist Are you still on about this? 
Awesome...",,2478591.0
1481660,464027,True,Fri Nov 03 14:55:33 +0000 2017,"@hulu_support Nah, just going to give Youtube TV a try now since they just enabled xbox app, good luck on fixing the bugs.",,1481659.0
2487864,GooglePlayMusic,False,Thu Nov 30 14:41:36 +0000 2017,@710538 Thanks for the info. Let’s connect you with our Google Play Music support team for in-depth help: https://t.co/N9fXdl4YRa,,2487865.0
2264415,659152,True,Sat Nov 11 03:47:47 +0000 2017,Hi @British_Airways I'm trying to change my Executive Club address and it keeps telling me to change my business address first-which I don't have! Help please?,2264413,
1885843,562493,True,Sun Oct 29 01:24:43 +0000 2017,This is the last time I fly @AlaskaAir. Terrible support at O'Hare.,1885841,
1558395,O2,False,Sat Nov 04 12:46:50 +0000 2017,"@481647 Hi Annie, when did you request this?",1558396,1558397.0
2035316,comcastcares,False,Tue Nov 07 18:30:24 +0000 2017,@601729 Hey Ken. It's unfortunate this has been your experience. Please send me a DM with your address. Would like to see how I can help. - SL,,2035317.0
2728203,204715,True,Mon Nov 20 09:01:29 +0000 2017,@AppleSupport I am on iOS 11.1.2 on my #iPhoneX and the calculator still doesn’t work correctly if you type in many additions quickly. When will this be fixed??,2728202,
2536020,AirbnbHelp,False,Thu Nov 16 07:45:15 +0000 2017,"@520382 Hi, Artie. Let us take a closer look and follow up when necessary. Could you DM us the reservation code, please? We're happy to help further. Thanks so much for your patience &amp; we hope there's no need for a brain surgery for this one.😊",,2536021.0
904939,sprintcare,False,Sat Oct 21 01:04:08 +0000 2017,@334853 What seems to be the issue? We'd be more than happy to look into this. -JR,904940,904941.0
1289734,421618,True,Thu Oct 26 20:10:00 +0000 2017,@AmazonHelp No I have not,,1289733.0
1206899,AmazonHelp,False,Wed Oct 25 09:23:33 +0000 2017,@403409 Apologies for the inconvenience. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB,,1206900.0
2373177,AppleSupport,False,Tue Nov 14 02:35:00 +0000 2017,"@392213 You're totally welcome! We understand wanting to know all the details. If you have any other questions, or there's anything else we can help with, we're happy to help anytime!",,2373176.0
2112899,AppleSupport,False,Wed Nov 08 16:37:31 +0000 2017,@623062 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2112900.0
2594880,VerizonSupport,False,Fri Nov 17 02:49:52 +0000 2017,"@225823 Our apologies, what issue are they having with their equipment that premium tech support could not address? ^JRA",2594881,2594882.0
2774562,SpotifyCares,False,Tue Nov 21 14:41:46 +0000 2017,"@775416 Hey there! Just to check, were you able to subscribe through your mobile service provider? /SY",2774563,2774564.0
1961828,VirginTrains,False,Sat Nov 18 22:06:29 +0000 2017,@130560 Hi Alex ^AN,1961829,1961830.0
2005749,592820,True,Sat Nov 04 03:03:39 +0000 2017,Hey @115900 how do I turn off the annoying voice when I go on demand #shutup #annoyingvoice,2005748,
782455,AmazonHelp,False,Thu Oct 12 07:22:00 +0000 2017,@306778 option and a call shall be connected with our support team. 2/2 ^SH,,782456.0
2844843,comcastcares,False,Mon Nov 27 17:38:45 +0000 2017,@790694 I can go ahead and assist you with any issue. May you please DM me your full name along with your account number and full address? -BB,2844844,2841655.0
409360,212600,True,Mon Oct 09 22:54:27 +0000 2017,Amazonからクレジットカードに謎の980円の請求きてるけど注文履歴やメールに痕跡がないぞい。,409358,
1924736,AppleSupport,False,Fri Oct 27 13:28:33 +0000 2017,@572903 You've come to the right place. Begin with the steps in the article below and DM us the results: https://t.co/RqWW0duJ0U https://t.co/GDrqU22YpT,,1924737.0
432978,AmazonHelp,False,Tue Oct 10 17:04:33 +0000 2017,"@210354 I understand your concern, I've noted your comments and have forwarded your feedback internally. ^BA",,432976.0
2161384,Safaricom_Care,False,Thu Nov 09 06:49:16 +0000 2017,@634727 ...You may stop or deactivate applications you do not need or use frequently. More on https://t.co/OZerRV5yTv ...,,2161383.0
1519407,472413,True,Fri Nov 03 11:56:41 +0000 2017,@British_Airways Website wont let me complete booking (chrome)- is there a number i can call instead?,"1519406,1519408,1519409",
1902665,567019,True,Tue Oct 24 17:36:05 +0000 2017,@AskPayPal I have been on hold to you for over an hour. Do you have an email support service? This is getting ridiculous.,1902664,
2682160,754518,True,Sun Nov 19 14:12:14 +0000 2017,@nationalrailenq Is Chester - Rhyl still bus replacement today?  Thanks,2682159,
2062933,AppleSupport,False,Fri Oct 06 16:04:01 +0000 2017,"@610102 We want you to have a better experience with iOS 11. We'll help. To start, please send us a DM with which iPhone model you have. https://t.co/GDrqU22YpT",,2062934.0
1168340,394815,True,Wed Oct 25 04:55:22 +0000 2017,@Safaricom_Care 0708118005 net is so poor you may get problem reaching me.,1168341,1168339.0
343965,sainsburys,False,Mon Nov 13 16:09:41 +0000 2017,"@197834 Can you please send me a photo of the barcode on the product also so I can look into this for you? Thanks, Gabby",343960,343966.0
2700773,XboxSupport,False,Sun Nov 19 22:21:04 +0000 2017,"@640769 Alrighty, the next thing you will want to do is register your console here: https://t.co/v9YfjCym1O  1 ^XS",,2700770.0
1690497,AppleSupport,False,Mon Nov 06 20:44:28 +0000 2017,@513216 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,,1690498.0
2382087,VerizonSupport,False,Tue Nov 14 05:43:56 +0000 2017,"@686740 We definitely have a spot for you here in the Verizon family.
^BAB","2382085,2382088",2382089.0
2866847,796223,True,Tue Nov 28 00:43:14 +0000 2017,@SouthwestAir enjoyed the trip@from CVG  To BWI on 5370 this evening funny but professional crew. #flightcrewmademesaythis,2866846,
1136569,387756,True,Tue Oct 24 09:12:41 +0000 2017,Check out the reviews by Students/Parents @2005 for CBSE Question Bank for Class 12 Chemistry for March 2018 Exam. https://t.co/1o1arDYd0e,1136568,
1305014,AlaskaAir,False,Fri Oct 27 01:41:41 +0000 2017,"@424947 I apologize for the frustration, JB. -Sara",,1305015.0
1616960,495836,True,Sat Nov 25 04:40:52 +0000 2017,"@AppleSupport ios11 has RUINED just a basic apple id password reset. Do you realise that when I get the call for the verification code, the page disappears after! I’M STUCK FOR A WEEK. Can’t download apps at all. SO MAD AT YOU GUYS for this terrible ios update. Fixx it.",1616959,
91582,Uber_Support,False,Thu Nov 30 16:13:06 +0000 2017,"@135860 We're happy to help out if you have an issue, Raj. The best way to contact Uber support will be directly through the Uber app or from your computer at https://t.co/SjsQQ8ofRq. Visit https://t.co/gquaxLmC1E for details.",,91580.0
2140449,NikeSupport,False,Wed Nov 08 19:49:27 +0000 2017,"@629458 No, it isn't a private conversation. Please DM us your NikePlus email. We provided a link to make it easier. https://t.co/dsJjx1OYXB",,2140450.0
1631479,499299,True,Sun Nov 05 19:36:57 +0000 2017,"@Delta customer care was awesome, found my computer &amp; sent it back to me.  That was a nice touch. It is much appreciated.",1631478,
2941387,812717,True,Mon Nov 27 18:49:05 +0000 2017,@118101 Am I right in thinking you are a main partner with Wembley Stadium?,2941385,
1327813,AskeBay,False,Sat Nov 25 20:55:27 +0000 2017,@429793 Aww thanks! We love you too! ^BK,,1327814.0
1225123,AskAmex,False,Wed Oct 25 16:07:07 +0000 2017,@407421 All the best. ^Clarissa,,1225124.0
1947845,434316,True,Wed Oct 18 16:15:25 +0000 2017,"@AdobeCare Great, thank you! Ideally, id have my team account for all the apps then a personal log in for a Photography Sub which I can keep seperate.",,1347905.0
248985,175165,True,Thu Oct 05 16:32:36 +0000 2017,"@AdobeCare Sure, I'm getting the following message when I try to install the Acrobat Pro DC. https://t.co/u59Snjh1WI",248984,248986.0
885495,330261,True,Fri Oct 20 22:38:50 +0000 2017,@Ask_Spectrum when will internet and phone lines be back up in Williamsburg BK? Been out for over 40 mins now,885494,
2282735,663465,True,Sun Nov 26 15:11:46 +0000 2017,@115714 2nd time trying to switch over from Verizon#CS sucks#verification process has to be done in a store!!!!,2282734,
1967673,463277,True,Tue Oct 31 13:28:20 +0000 2017,@115913 …resolved. https://t.co/IPy8GUU6FZ,1967672,1967674.0
999567,356675,True,Sun Oct 22 01:42:25 +0000 2017,Hey @hulu_support and @127972 this is not a good streaming experience. This was happening for three minutes before exiting the program. https://t.co/X5kgEAmXEL,"999568,999566",
1114082,382934,True,Tue Oct 24 02:59:47 +0000 2017,Wtf is going on @115911?? This has been doing this all day to me. I have service and data service and then this message pops up... https://t.co/TSLmZU0iFU,1114081,
2673194,AmazonHelp,False,Tue Oct 31 12:05:00 +0000 2017,@164789 Le prix total s'affiche sur la dernière page. Vous avez donc la possibilité de le vérifier avant de valider votre commande ^FA,2673195,2673193.0
2148012,221954,True,Thu Nov 09 07:03:23 +0000 2017,@SW_Help @131778 @121706 I see it as @SW_Help explaining why there was congestion. They get moaned at whatever they do or say.,,2148010.0
537967,sainsburys,False,Sat Dec 02 14:07:13 +0000 2017,"@217164 ...office, the returns charge is then taken from the refund. I am unable to refund the returns charge. Shaun 2/2",,537968.0
382478,143286,True,Tue Nov 07 17:21:24 +0000 2017,"@AppleSupport FYI it suddenly dissapear.
Thanks anyways for your support.",,382477.0
2365542,AirAsiaSupport,False,Mon Nov 13 21:54:00 +0000 2017,"@682906 Hi, how may we assist you today ? - Ed",,2365543.0
91122,135758,True,Thu Nov 30 06:41:15 +0000 2017,@GoDaddyHelp I want to get a refund? Is there a live chat I can use because I'm in Nigeria and there is no call line for my country...,91121,91123.0
1047932,367686,True,Sat Oct 14 19:32:00 +0000 2017,When you receive your package from @115821 and you open it and it is broken. I sent an email. But I need a new one by next Saturday. 😭🙄😒,1047930,
2797912,AskCiti,False,Tue Nov 21 21:51:29 +0000 2017,"@780661 Thanks for reaching out. I regret you are having trouble with the mobile app. Make sure you have app version 8.5.1.1. The app is compatible with iPhone 7.1 and later. Pls try uninstalling &amp; reinstalling the app. If the issue persists, pls feel free to reach out. ^JM",2797911,2797913.0
1058859,AmazonHelp,False,Mon Oct 23 12:35:45 +0000 2017,@369990 We are delighted to know that. We appreciate for taking time to share your experience.^VR,,1058860.0
2783343,AppleSupport,False,Tue Nov 21 17:35:49 +0000 2017,"@186876 Thanks for bringing this to our attention. Let's meet in DM to gather a few more details. In the meanwhile, be sure not to click any links or input any personal information. If you have already done so, please visit:
https://t.co/hTElw6mg3P to change your password. https://t.co/GDrqU22YpT",,2783344.0
1400150,comcastcares,False,Sat Oct 28 16:48:19 +0000 2017,@445564 Can you DM us when you have a moment? -LT,,1400151.0
2968373,AmazonHelp,False,Wed Nov 29 23:39:34 +0000 2017,"@818835 ¡Hola Víctor! Te comentamos que para enterarte de todas las novedades de nuestro catálogo puedes permanecer atento a nuestra aplicación Prime Video, nuestro sitio web y nuestras redes sociales oficiales. Esperamos que muy pronto esté disponible esta temporada😊📺. ^MZ",,35899.0
2420247,695249,True,Sat Nov 25 20:33:16 +0000 2017,@117347 @XboxSupport @241132 do you have any updates on the forza (horizon 3) server issues? latest update on https://t.co/4qzq781H4d from 21/11,2420246,
353532,200046,True,Sun Oct 08 11:23:55 +0000 2017,"Hi @nikesupport, at Volt level I rely on your app and #smashrun ‘s data analyses. Any idea when they/I can access my run stats again?",353530,
263547,Ask_Spectrum,False,Sat Nov 25 02:51:00 +0000 2017,"@178811 Hi Mikey. I apologize for the frustration. We only ask that you directly connect a device to the modem to test as it helps us determine if the problem is strictly with the wireless or if the modem itself is also having issues. If you decide you'd like us to help, we're here. ^RT",263546,263548.0
51837,127660,True,Wed Nov 01 17:50:05 +0000 2017,"@southwestair several issues with crew and ticketing on Flight 199, can you reach out?",51836,
2133696,627789,True,Wed Nov 08 17:47:46 +0000 2017,"@LondonMidland apparently the front carriage of the 5.25 Kidd-SHill is closed due to an operational incident in which people wouldn't take their feet off the seats, did these people have dirty feet? 💩",2133695,
498619,234033,True,Fri Dec 01 18:16:27 +0000 2017,It bothers me that autocorrect doesn’t EVER fix my spelling of ‘exactly’ when I type in ‘exactky’. It causes me undue stress @115858.,498616,
2367411,Uber_Support,False,Sun Nov 26 17:15:16 +0000 2017,@683357 Here to help! Kindly send us your email address together with additional details of your concern so our team can follow-up.,,2367412.0
1809651,543674,True,Sat Oct 14 18:18:59 +0000 2017,Amazing customer service at the @SouthwestAir desk here at LGA B5. Joannah is rocking adjustments for delayed/cancelled Midway flights.,1809649,
1228731,408257,True,Wed Oct 25 19:10:19 +0000 2017,@AmazonHelp hi. This is ap@ email right?? I’m pretty sure I’ve never had an amazon prime account https://t.co/uNuSyHac11,1228730,
2516368,716830,True,Wed Nov 15 23:46:03 +0000 2017,"@comcastcares I actually got someone on the phone, though I can barely talk right now, who fixed it, and did what other idiots claim, ""I can't do that!""",2516370,2516367.0
828023,SouthwestAir,False,Fri Oct 13 02:21:17 +0000 2017,@317260 We love chasing sunsets with you! Thanks for hanging with us and for the rhyme. See you again soon! ^SL,,828024.0
1598269,490904,True,Sun Nov 05 03:18:27 +0000 2017,@115873 can you pick me up? Thnx in advance.,1598268,
1888674,563237,True,Mon Oct 23 14:43:49 +0000 2017,Not even warning me im running out anymore 10/10 @O2 👍 https://t.co/Al7sCodiNb,1888673,
1393268,O2,False,Mon Oct 16 16:18:03 +0000 2017,@309398 Did this get sorted by the adviser? Did you buy the phone online or in store? DM us more info. https://t.co/5pyLDJBC6r,,1393266.0
1922506,572329,True,Fri Oct 27 04:14:55 +0000 2017,@522732 @572330 Hmmm,1922505,1922507.0
217368,167802,True,Tue Oct 03 17:59:21 +0000 2017,"@USCellularCares Thanks, I appreciate the help",217366,217369.0
430117,AmazonHelp,False,Tue Oct 10 15:57:33 +0000 2017,"@210354 In case you change your mind, feel to free to connect with us. We would like to take things right for you. ^CB",,430115.0
602425,263008,True,Sun Dec 03 19:36:56 +0000 2017,@116062 ABSOLUTELY DISGUSTING #mold https://t.co/RNh5Ab6uTy,602423,
1040830,366204,True,Tue Nov 14 23:54:59 +0000 2017,@118189 And to add this... it would be cool feature if you would make possible something like 'lock folder' so everything in this folder and under cannot be shared by share folder or share file no circumstances and remove existing shares if any.,1040828,1040832.0
2063401,610263,True,Fri Oct 06 13:39:23 +0000 2017,@Ask_Spectrum you guy ready to answer your phones today and do your job as support? I need answers on why the service I pay for was down,2063400,
2469838,706506,True,Wed Nov 15 11:49:15 +0000 2017,"@British_Airways Hi Lisa, thanks - I'm not sure what's wrong but I can't seem to send a DM to the BA account, only the BA i360 account appears for DMs?",,2469837.0
1552045,480239,True,Tue Nov 21 18:11:34 +0000 2017,@hulu_support DM me.,,1552044.0
1897121,565430,True,Tue Oct 24 16:33:53 +0000 2017,Hello @UPSHelp a driver tried to deliver an item today but I won't be home until Friday - I can't change the delivery date online.,1897120,
2616072,126006,True,Fri Nov 10 22:29:20 +0000 2017,2017 marks 10 yrs of directing financial &amp; intellectual capital to climate change solutions #COP23 https://t.co/P1E6jgkBLC https://t.co/oyjFh1iT8n,2616071,
2316055,marksandspencer,False,Mon Nov 13 13:56:46 +0000 2017,"@671543 We're having a few supplier issues at the moment, Rosa but we'll get them back as soon as we can.",2316056,2316057.0
1175861,Ask_Spectrum,False,Tue Oct 24 20:52:45 +0000 2017,"@396595 Hello, is there anything I can assist you with? ^JH",,1175862.0
2097573,GWRHelp,False,Sat Nov 18 22:32:08 +0000 2017,@619652 Evening Jasper. As you've been delayed by over an hour you can claim compensation here: If delayed by an hour you can claim compensation here: https://t.co/kZncdam7bx. Rach,,2097574.0
2049345,435537,True,Mon Nov 06 17:39:24 +0000 2017,"@VirginAtlantic :( our flight out to San Fran didn't live up to expectations, terrible picture quality on the screen &amp; a luke warm pastie https://t.co/iCLHk889D2",2049343,
2488539,AmazonHelp,False,Wed Nov 15 16:48:36 +0000 2017,"@710677 Hi, Megan!  We love you too!  ^SP",,2488540.0
1121213,AmericanAir,False,Sat Oct 14 12:40:01 +0000 2017,"@384499 Thanks for the shout-out! We love being here 24/7 for our customers, so tweet us if you need us.",,1121214.0
991840,165053,True,Sun Oct 22 11:52:05 +0000 2017,"🎉When is the party, @delta?🎉 https://t.co/zSOHmBW1GI",991839,
1684063,ATVIAssist,False,Tue Nov 07 01:22:21 +0000 2017,@511807 Updates on those issues can be found here - https://t.co/wCCgd7sex5 ^DL,"1684064,1684065",1684062.0
1476258,Morrisons,False,Thu Nov 02 22:16:48 +0000 2017,@462729 Hi Julia. My best advise would be to ring 0345 322 0000 as soon as you can to re arrange this :) - Chloe,,1476259.0
2075994,ATVIAssist,False,Sat Nov 25 14:42:27 +0000 2017,"@510953 Hello there, I apologize for the delay. If you are currently in need of assistance, please let us know. Thank you. ^RN",2075995,2075996.0
957394,Uber_Support,False,Sat Oct 14 02:12:40 +0000 2017,"@347162 Here to help! Send us a note here, https://t.co/fS660rQ8NQ, and our team will follow up.",,957395.0
2235993,comcastcares,False,Fri Nov 10 17:18:50 +0000 2017,"@652108 Hi, I would be happy to help look in to the OnDemand. Can you please send me a DM with your acct# or phone# so I can assist you? -CLR",,2235994.0
1811834,544343,True,Sun Oct 15 02:29:16 +0000 2017,My iPhone 6 told me I'm outta storage. 2 min later it's alerting to the new iOS..wtf? Can u give me a new phone w more space? @AppleSupport,1811832,
1462000,459314,True,Thu Nov 02 17:05:46 +0000 2017,"Yes 🙌🏻 thank you @AldiUK 
I don’t know if they’ll last until Christmas though.........😊
#sloeginmincetarts #Aldi https://t.co/HIrF8wbKqP","1461999,1462001",
2015313,AskTarget,False,Sun Nov 05 18:54:47 +0000 2017,@139553 We’re not offering a midnight purchase event. Visit your local Target early since availability will be limited. Have a great day!,,2015314.0
2328690,674316,True,Mon Nov 13 06:33:32 +0000 2017,"@AzureSupport Sorry, I may not have been clear on this at the start—these are the separate (and only—no multiple NICs) interfaces from 2 separate VMs, both on the same Production VNet &amp; same Subnet...",2328688,2328691.0
2335403,ChipotleTweets,False,Fri Oct 20 02:32:57 +0000 2017,@675758 Sounds like you have a good person in your life. -Tay,,2335404.0
2700347,654086,True,Sat Nov 18 21:46:17 +0000 2017,"@115993 You guys are driving me BORDERLINE insane, I'm a seller who's been selling things for a month now and you stop me from buying things from merchants now. What a cool move from you guys, you limit my other account too, How do I transfer my funds out right now...",2700345,
917828,GWRHelp,False,Sat Oct 21 10:03:02 +0000 2017,@336366 Hi Wayne. What service are you travelling on? Lewis,,917829.0
2693782,666511,True,Sat Nov 18 22:36:08 +0000 2017,"@413573 @115993 @AskPayPal ""If you are reading this, maybe you should be working at PayPal instead""",2693781,2693783.0
2229082,650534,True,Fri Nov 10 11:27:37 +0000 2017,"@idea_cares  are u guys are fraud or trying to cheat us ur valuable customer.
Plz help about this @idea_cares @idea_cares  fraudents u guys are shame on you @idea_cares",2229081,
1824282,comcastcares,False,Mon Oct 16 23:37:41 +0000 2017,"@436261 Thank you for bringing this to our attention. I'd like to look into this further. Plz, DM me the address associated with the account. -LD",,1824283.0
516690,238685,True,Sat Dec 02 00:54:49 +0000 2017,@AmazonHelp Es vendido por Amazon https://t.co/tDPZG0wfZS,516689,516691.0
2547935,302311,True,Thu Nov 16 13:35:42 +0000 2017,When you've been drooling thinking about a @GreggsOfficial festive bake for lunch and get back to work only to realise he's given me a fucking steak bake #FFS #devastated https://t.co/MncC0yXPWf,"2547934,2547936",
1057123,369603,True,Sat Oct 14 22:15:28 +0000 2017,@AlaskaAir Also no notice today or 2-3 hour delay again. Send us another plane!,1057125,1057122.0
1302549,359614,True,Thu Oct 26 10:16:12 +0000 2017,"@AskPlayStation hi, is it true that ps4 pro is capable of 8.4 teraflops of power?",1302548,
1292460,422242,True,Mon Oct 16 08:32:32 +0000 2017,"@VirginTrains hi, when do advance tickets for sat 6th/sun 7th jan go on sale? Thanks",1292459,
163930,153946,True,Fri Nov 24 19:52:49 +0000 2017,@ATVIAssist @153945 The cod points I can’t redeem them,,163929.0
1002283,AppleSupport,False,Sun Oct 22 14:50:00 +0000 2017,@357257 That's not the experience we want you to have. Can you tell us a bit more about what's going on?,"1002284,1002285",1002286.0
2316641,152471,True,Mon Nov 13 06:19:51 +0000 2017,@AmazonHelp Which would still be 11/14 not 11/14-11/15. Also you do remember your two-day shipping used to literally be two days right.,,2316640.0
2276878,662173,True,Sat Nov 11 16:11:47 +0000 2017,@125633 how Can i get my music on your guys playlist?! Think my new track is worthy of the list!!,2276877,
1483335,VerizonSupport,False,Sat Oct 28 21:38:00 +0000 2017,@464451 Cold you tel us what the actual isue is with your WiFi? ^RMD,"1483338,1483339",1483332.0
622154,267673,True,Wed Nov 22 17:40:25 +0000 2017,@Safaricom_Care @267672 LIES.,,622153.0
729150,AskeBay,False,Wed Oct 11 08:32:36 +0000 2017,"@294649 Good question👍This is selected by the seller,some will have different prices on their https://t.co/D7gMwlJkKx can filter the price 1/2",,729149.0
142528,Uber_Support,False,Mon Nov 20 10:54:32 +0000 2017,"@148163 Thanks for following up, Hemal. A member of our team is reviewing your inquiry and will be following up as soon as possible.",142527,142529.0
2620251,740419,True,Fri Nov 17 11:38:43 +0000 2017,"@AskPlayStation how do i connect keyboard and mouse to my Ps4? thank you,pls help me",2620250,
573073,254671,True,Sun Dec 03 05:15:52 +0000 2017,Sad everyday TWC doesn’t deliver,573072,
1942539,VerizonSupport,False,Mon Oct 30 01:11:27 +0000 2017,@554334 Please follow and DM us. ^RMD,,1852222.0
1541059,375070,True,Fri Nov 03 18:35:54 +0000 2017,@115858 iPhone x..can’t activate #epicfail,1541058,
949299,345137,True,Fri Nov 10 07:59:30 +0000 2017,@Delta Thanks for confirming. Even worse is when I asked the crew for assistance not only were they unhelpful but I actually watched and heard them making fun of me for asking! What can @delta do for us?,949301,949298.0
